"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-06-23 ~ 2025-07-22"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"4778","서울특별시 용산구 이태원동","223-20","0223","0020","비스타이태원","29.9900","18.0500","202506","24","59,500","4","개인","법인","2024","회나무로12길 26","-","직거래","-","25.06.26"
"4779","부산광역시 부산진구 개금동","763","0763","0000","국민(763-0)","39.6700","53.7700","202506","24","5,500","2","개인","개인","1976","진사로50번길 10","-","중개거래","부산 동래구","-"
"4780","서울특별시 강동구 성내동","386-14","0386","0014","태양","67.1700","64.4400","202506","24","49,700","1","개인","개인","1991","양재대로101길 51-27","-","중개거래","서울 강동구","-"
"4781","서울특별시 강동구 성내동","457-15","0457","0015","동광팰리스","29.5100","17.4500","202506","24","26,000","2","개인","개인","2012","성내로6가길 34","-","중개거래","서울 강동구","-"
"4782","부산광역시 해운대구 중동","145-31","0145","0031","중동메트로하이츠빌","70.3000","45.6372","202506","24","21,000","6","개인","개인","2013","좌동순환로8번길 54-16","-","중개거래","부산 해운대구","-"
"4783","부산광역시 해운대구 중동","145-31","0145","0031","중동메트로하이츠빌","70.3000","41.5959","202506","24","21,000","6","개인","개인","2013","좌동순환로8번길 54-16","20250625","중개거래","부산 해운대구","-"
"4784","부산광역시 사하구 장림동","325-36","0325","0036","유신","65.4500","47.3000","202506","24","7,100","1","개인","개인","1979","장림번영로37번길 9","-","중개거래","부산 사하구","25.06.27"
"4785","서울특별시 강동구 천호동","21-31","0021","0031","동하에코빌","47.5700","28.9100","202506","24","37,700","2","개인","개인","2015","상암로35길 21","-","중개거래","서울 강동구","-"
"4786","서울특별시 강동구 천호동","338-32","0338","0032","기억나는집","29.9900","19.1000","202506","24","37,700","2","개인","개인","2017","구천면로11길 6-7","20250703","중개거래","서울 강동구","-"
"4787","서울특별시 강동구 천호동","338-32","0338","0032","기억나는집","29.9900","19.1000","202506","24","37,700","2","개인","개인","2017","구천면로11길 6-7","-","중개거래","서울 강동구","-"
"4788","경기도 수원시 영통구 매탄동","873","0873","0000","효원빌라","67.8700","53.6200","202506","24","22,800","3","개인","개인","1993","인계로 254","-","중개거래","경기 수원시 영통구","-"
"4789","경기도 수원시 영통구 매탄동","883","0883","0000","삼호그랜드빌라","84.9600","53.5660","202506","24","28,000","2","개인","개인","1993","매탄로 151","20250715","중개거래","경기 수원시 영통구","-"
"4790","경기도 성남시 수정구 산성동","103","0103","0000","우정빌라","52.7300","13.5800","202506","24","33,000","-1","개인","개인","1997","수정남로332번길 8","-","중개거래","경기 성남시 수정구, 서울 송파구","-"
"4791","서울특별시 구로구 가리봉동","123-4","0123","0004","(123-4)","162.5800","148.3300","202506","24","80,960","1","개인","법인","1976","우마길 7-5","-","직거래","-","25.07.04"
"4792","인천광역시 남동구 만수동","980-17","0980","0017","우림빌라(980-17)10동","37.7400","27.5100","202506","23","4,800","1","개인","개인","1990","하촌로 4-7","-","중개거래","인천 남동구","25.06.27"
"4793","서울특별시 광진구 자양동","229-13","0229","0013","유안스타빌","22.9200","14.4900","202506","23","39,900","4","개인","개인","2019","아차산로42길 58","-","중개거래","서울 광진구","-"
"4794","부산광역시 연제구 연산동","1261-16","1261","0016","효원빌","19.2000","13.0703","202506","23","6,250","3","개인","개인","2010","중앙천로76번길 25","-","중개거래","부산 연제구","-"
"4795","서울특별시 강북구 미아동","791-1344","0791","1344","유경쉐르빌3","48.9800","27.4000","202506","23","33,000","2","개인","개인","2019","인수봉로20나길 38","-","중개거래","서울 강북구","-"
"4796","경상남도 창원시 의창구 북면 신촌리","1533-9","1533","0009","거풍센터빌1단지","84.5640","91.0812","202506","23","13,000","2","개인","개인","2014","신촌본포로 5-10","-","중개거래","경남 창원시 의창구","-"
"4797","경기도 가평군 조종면 현리","248-27","0248","0027","조종리버빌2차","51.6000","59.6354","202506","23","15,500","3","개인","개인","2018","조종내길 105","-","중개거래","경기 가평군","-"
"4798","서울특별시 강북구 번동","461-62","0461","0062","(461-62)","38.5200","22.0000","202506","23","18,900","3","개인","개인","1994","한천로132길 6","-","중개거래","서울 강북구","-"
"4799","서울특별시 광진구 자양동","598-9","0598","0009","제니스빌9차","28.6000","17.1100","202506","23","62,000","5","개인","개인","2016","자양번영로4길 30-8","-","중개거래","서울 광진구","-"
"4800","부산광역시 연제구 연산동","1261-16","1261","0016","효원빌","19.5500","13.3086","202506","23","6,250","3","개인","개인","2010","중앙천로76번길 25","-","중개거래","부산 연제구","-"
"4801","서울특별시 송파구 문정동","115-9","0115","0009","드림팰리스","54.3700","33.1200","202506","23","59,500","6","개인","개인","2016","송이로 240","-","중개거래","서울 송파구","-"
"4802","서울특별시 강북구 수유동","286-6","0286","0006","상명그랑빌","54.8850","29.6900","202506","23","25,000","4","개인","개인","2001","삼양로 477-9","-","중개거래","서울 강북구","-"
"4803","부산광역시 연제구 연산동","1261-16","1261","0016","효원빌","19.2650","13.1146","202506","23","6,250","3","개인","개인","2010","중앙천로76번길 25","-","중개거래","부산 연제구","-"
"4804","부산광역시 연제구 연산동","1261-16","1261","0016","효원빌","19.2000","13.0703","202506","23","6,250","4","개인","개인","2010","중앙천로76번길 25","-","중개거래","부산 연제구","-"
"4805","서울특별시 강북구 수유동","560-47","0560","0047","세현웰빙빌","63.6300","36.9300","202506","23","25,000","2","개인","개인","2005","인수봉로81길 24","-","중개거래","경기 의정부시","-"
"4806","경기도 여주시 홍문동","409-30","0409","0030","예가채2단지","59.4000","73.3190","202506","23","16,500","1","개인","개인","2017","세종로113번길 65","-","중개거래","경기 여주시","25.07.15"
"4807","인천광역시 미추홀구 도화동","624-20","0624","0020","별머굼빌리지","56.9300","32.0600","202506","23","16,200","5","개인","개인","2019","수봉북로11번길 3","-","중개거래","경기 부천시 오정구","-"
"4808","서울특별시 강북구 수유동","468-29","0468","0029","현웅빌라(468-29)","52.8300","33.5420","202506","23","37,500","3","개인","개인","2013","인수봉로38가길 17","-","직거래","-","25.06.23"
"4809","서울특별시 강북구 수유동","478-3","0478","0003","세인트캐슬101동","29.8800","19.3700","202506","23","25,400","2","개인","법인","2022","삼양로77길 28-11","-","직거래","-","-"
"4810","경기도 포천시 영중면 성동리","913-8","0913","0008","임호그린빌","55.7260","89.3300","202506","23","4,000","2","개인","개인","2003","전영로 1679-50","-","중개거래","경기 포천시","25.07.07"
"4811","부산광역시 연제구 연산동","1261-16","1261","0016","효원빌","18.8600","12.8389","202506","23","6,250","4","개인","개인","2010","중앙천로76번길 25","-","중개거래","부산 연제구","-"
"4812","경기도 포천시 군내면 하성북리","640-8","0640","0008","정명로얄빌라","36.0000","37.1300","202506","23","4,900","4","개인","개인","1995","청군로3410번길 12","-","직거래","-","25.06.25"
"4813","서울특별시 중구 신당동","404-19","0404","0019","Petiteville(쁘띠빌)","28.3200","15.0700","202506","23","32,500","2","개인","개인","2001","청구로21길 33-10","-","중개거래","서울 중구","-"
"4814","경기도 포천시 소흘읍 송우리","37-4","0037","0004","위너스빌","43.1100","36.0172","202506","23","8,900","2","법인","개인","2017","화합로 398-14","-","중개거래","경기 포천시","-"
"4815","부산광역시 연제구 연산동","1261-16","1261","0016","효원빌","19.2650","13.1146","202506","23","6,250","4","개인","개인","2010","중앙천로76번길 25","-","중개거래","부산 연제구","-"
"4816","인천광역시 남동구 도림동","659-1","0659","0001","경남그린빌","44.1100","24.7400","202506","23","10,500","3","개인","개인","2013","도림로 9","-","중개거래","인천 남동구","-"
"4817","경기도 포천시 신읍동","99-4","0099","0004","미림화이트빌(105동)","73.7900","67.1250","202506","23","9,000","4","개인","개인","2003","원모루로1길 37-7","-","중개거래","경기 포천시","-"
"4818","경기도 양주시 은현면 봉암리","184-93","0184","0093","경기빌라(101동)","52.8900","31.9500","202506","23","3,700","4","개인","개인","1993","봉암12길 7","-","직거래","-","25.06.23"
"4819","경기도 양주시 회정동","351-14","0351","0014","회정그린빌라(101동)","56.9000","32.9200","202506","23","9,500","2","개인","개인","2002","평화로1559번길 23","-","중개거래","경기 양주시","-"
"4820","인천광역시 부평구 부평동","767-124","0767","0124","LG맨션1","30.6500","14.2600","202506","23","6,500","2","개인","개인","2002","동수북로48번길 12","-","중개거래","인천 부평구","25.06.25"
"4821","서울특별시 종로구 구기동","109","0109","0000","이안휴빌","59.5400","37.8500","202506","23","37,000","1","개인","개인","2017","진흥로 438-1","-","직거래","-","25.07.08"
"4822","인천광역시 부평구 부평동","768-35","0768","0035","원흥빌라","44.5300","18.2600","202506","23","8,000","1","개인","개인","1994","경인로 838-5","-","중개거래","인천 부평구","-"
"4823","경기도 광주시 초월읍 산이리","45-2","0045","0002","골든캐슬(A동)","58.9500","107.5000","202506","23","15,300","1","개인","개인","2014","산이길51번길 33-7","-","중개거래","경기 광주시","-"
"4824","경기도 광주시 초월읍 대쌍령리","154-53","0154","0053","HERA(씨,디동)","81.2200","68.1500","202506","23","46,000","2","개인","개인","2024","경충대로1284번길 41-9","-","직거래","-","-"
"4825","서울특별시 강북구 우이동","160-3","0160","0003","오성맨숀","47.5200","26.8100","202506","23","13,000","2","개인","개인","1995","삼양로169길 46","-","직거래","-","25.06.23"
"4826","서울특별시 중구 신당동","432-722","0432","0722","제일황금빌라","39.1400","20.3080","202506","23","65,000","1","개인","개인","1992","다산로5길 8","-","중개거래","서울 중구","25.07.11"
"4827","경상남도 진주시 가좌동","531-3","0531","0003","하이로드빌라","59.8200","112.5000","202506","23","19,500","2","개인","개인","1993","진주대로 580","-","직거래","-","-"
"4828","서울특별시 용산구 효창동","5-421","0005","0421","카이벨로체시그니처","15.2000","13.2800","202506","23","44,500","2","개인","법인","2025","효창원로64길 43-4","-","직거래","-","-"
"4829","서울특별시 서초구 양재동","386-22","0386","0022","써니룩","21.2000","16.9100","202506","23","64,000","5","개인","개인","2019","동산로16길 50","-","중개거래","서울 서초구","-"
"4830","서울특별시 도봉구 쌍문동","460-47","0460","0047","아트리체","28.9500","22.0100","202506","23","21,000","2","개인","개인","2023","시루봉로1길 90","-","직거래","-","-"
"4831","경기도 광주시 능평동","340-20","0340","0020","더베일리하우스(301동)","66.8600","53.8600","202506","23","27,800","3","개인","개인","2016","능평로 53","20250627","중개거래","경기 광주시","-"
"4832","서울특별시 서초구 방배동","1026-27","1026","0027","서초라움","59.8500","29.4280","202506","23","84,000","5","개인","개인","2019","남부순환로 2275-5","20250630","중개거래","서울 서초구","-"
"4833","부산광역시 연제구 연산동","1261-16","1261","0016","효원빌","19.2000","13.0703","202506","23","6,250","5","개인","개인","2010","중앙천로76번길 25","-","중개거래","부산 연제구","-"
"4834","서울특별시 서초구 방배동","593-12","0593","0012","(593-12)","39.6100","33.8700","202506","23","52,000","3","개인","개인","2018","남부순환로297라길 18-6","-","중개거래","서울 서초구","-"
"4835","인천광역시 부평구 십정동","195-3","0195","0003","은하빌라타운(195-3)","59.2200","31.2860","202506","23","16,405","4","개인","개인","1991","상정로 34-2","-","중개거래","인천 부평구","-"
"4836","경상남도 김해시 삼정동","89-13","0089","0013","해동그린빌라","78.6700","49.4600","202506","23","5,600","2","개인","개인","1994","활천로47번길 6-12","-","중개거래","경남 김해시","25.06.25"
"4837","경기도 광주시 신현동","825-14","0825","0014","더베일리하우스(205동)","56.5800","65.0000","202506","23","29,500","4","개인","개인","2016","신현로 12-206","-","중개거래","경기 광주시","-"
"4838","부산광역시 연제구 연산동","1261-16","1261","0016","효원빌","15.6800","10.6741","202506","23","6,250","5","개인","개인","2010","중앙천로76번길 25","-","중개거래","부산 연제구","-"
