"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-06-23 ~ 2025-07-22"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수","매도","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"1972","경기도 고양시 일산동구 백석동","1300","1300","0000","현대밀라트2차","31.7700","202506","26","12,000","8","개인","개인","2003","중앙로 1005","-","중개거래","경기 고양시 일산동구"
"1973","경기도 성남시 분당구 구미동","189-1","0189","0001","성우스타우스오피스텔","54.6600","202506","26","20,000","2","개인","개인","2004","구미로 16","-","직거래","-"
"1974","경기도 성남시 분당구 서현동","251-3","0251","0003","엘지분당에클라트","45.0100","202506","26","25,000","11","개인","개인","2004","서현로 184","-","직거래","-"
"1975","부산광역시 해운대구 좌동","1476-6","1476","0006","천년사랑오피스텔","27.5500","202506","26","4,400","10","개인","개인","2005","양운로 41","-","중개거래","부산 해운대구"
"1976","서울특별시 강남구 대치동","945-29","0945","0029","CO-OP Residence/삼성역","13.9600","202506","26","17,000","7","개인","개인","2004","테헤란로92길 13","-","중개거래","서울 강남구"
"1977","경기도 화성시 오산동","1088-2","1088","0002","우성르보아시티","18.3400","202506","26","11,000","15","개인","개인","2018","동탄대로 557-9","-","중개거래","경기 화성시"
"1978","경기도 성남시 분당구 야탑동","342-3","0342","0003","엔즈 빌 오피스텔","29.6900","202506","26","16,000","3","개인","개인","2003","장미로48번길 14","-","중개거래","경기 성남시 분당구"
"1979","경기도 김포시 구래동","6871-47","6871","0047","스위트엠 아크라시티2차 R동","21.4697","202506","26","11,000","9","법인","개인","2020","김포한강10로133번길 84","-","직거래","-"
"1980","경기도 고양시 일산서구 대화동","2603","2603","0000","킨텍스 꿈에그린","84.4895","202506","26","70,000","27","개인","개인","2019","킨텍스로 240","-","중개거래","경기 고양시 일산서구"
"1981","서울특별시 구로구 구로동","26","0026","0000","신도림포스빌","24.1500","202506","26","15,600","15","개인","개인","2004","새말로 102","-","중개거래","서울 구로구"
"1982","경기도 용인시 수지구 동천동","185-11","0185","0011","루체스타","46.0600","202506","26","30,000","12","개인","법인","2016","신수로783번길 12-1","-","중개거래","경기 용인시 수지구"
"1983","경상남도 창원시 진해구 경화동","871-3","0871","0003","(871-3)","61.3500","202506","26","7,570","2","개인","법인","2017","충장로345번길 48-9","-","중개거래","경남 창원시 진해구"
"1984","인천광역시 미추홀구 주안동","226-2","0226","0002","부성PINE","76.6300","202506","26","21,000","15","개인","개인","2018"," 4","-","중개거래","인천 미추홀구"
"1985","서울특별시 금천구 독산동","1006-3","1006","0003","미림A클래스","25.3400","202506","26","18,850","6","개인","개인","2018","범안로12가길 7","-","중개거래","서울 금천구"
"1986","경기도 안산시 단원구 고잔동","528-1","0528","0001","프라움시티","92.1400","202506","26","26,000","20","개인","개인","2010","당곡로 33","-","중개거래","경기 시흥시"
"1987","경기도 하남시 망월동","1081","1081","0000","효성헤링턴타워퍼스트 미사역","57.6400","202506","26","50,000","22","개인","개인","2018","아리수로 570","-","중개거래","경기 하남시"
"1988","부산광역시 부산진구 부전동","525-3","0525","0003","서면베르빌","28.8600","202506","26","5,400","13","개인","개인","2004","부전로 43","-","중개거래","부산 부산진구"
"1989","경기도 안양시 동안구 관양동","1507-22","1507","0022","미래센트럴타워","82.3900","202506","26","59,300","17","개인","개인","2022","흥안대로 498","-","직거래","-"
"1990","인천광역시 연수구 송도동","311","0311","0000","랜드마크시티 센트럴 더샵","29.9199","202506","26","12,800","15","개인","개인","2020","랜드마크로 68","-","중개거래","인천 연수구"
"1991","경기도 수원시 영통구 이의동","1351-6","1351","0006","광교유니코어","20.4300","202506","26","12,800","9","개인","개인","2018","도청로 95","-","중개거래","경기 수원시 영통구"
"1992","인천광역시 서구 청라동","152-7","0152","0007","청라아리스타","22.4044","202506","26","8,700","4","법인","개인","2020","크리스탈로102번길 8-24","-","중개거래","인천 서구"
"1993","광주광역시 서구 금호동","250-25","0250","0025","금호동서진엘리체오피스텔","54.9715","202506","26","14,700","14","개인","법인","2019","금화로73번길 5","-","중개거래","광주 광산구"
"1994","경기도 용인시 처인구 김량장동","321-10","0321","0010","마이파크빌","70.5644","202506","26","24,000","7","개인","개인","2017","금령로27번길 6-3","-","중개거래","경기 용인시 처인구"
"1995","서울특별시 강남구 청담동","130-9","0130","0009","현대 오피스텔","25.2000","202506","26","29,500","7","개인","개인","1991","영동대로 738","-","중개거래","서울 강남구"
"1996","부산광역시 해운대구 좌동","1476-1","1476","0001","해운대 베르나움","28.3050","202506","26","5,900","4","개인","개인","2014"," ","-","중개거래","부산 해운대구"
"1997","서울특별시 송파구 오금동","45-4","0045","0004","동인트루빌오피스텔","36.1500","202506","26","23,000","8","개인","개인","2003","오금로35길 8","-","중개거래","서울 송파구"
"1998","경기도 안산시 단원구 고잔동","520","0520","0000","에비뉴 큐브시티","22.0300","202506","26","9,000","11","개인","개인","2019"," ","-","중개거래","경기 안산시 단원구"
"1999","경상북도 경주시 황성동","1067-4","1067","0004","더 테라스","24.7477","202506","26","10,800","7","법인","개인","2022"," ","-","중개거래","경북 경주시"
"2000","경상북도 김천시 율곡동","798","0798","0000","김천 파크드림 시티써밋","25.6750","202506","26","6,300","11","개인","개인","2017"," ","-","중개거래","경북 김천시"
"2001","경기도 용인시 기흥구 중동","832-5","0832","0005","용인동백지구 동일하이빌 오피스텔","24.5600","202506","25","8,300","6","개인","개인","2009","동백5로 21-7","-","중개거래","경기 용인시 기흥구"
"2002","충청남도 아산시 모종동","561-11","0561","0011","(561-11)","36.0800","202506","25","4,200","4","개인","개인","2010","삼동로 50","-","중개거래","충남 아산시"
"2003","경기도 고양시 일산동구 장항동","752-1","0752","0001","호수그린오피스텔","45.6300","202506","25","15,900","8","개인","법인","2000","무궁화로 8-38","-","중개거래","경기 고양시 일산동구"
"2004","전라남도 해남군 해남읍 해리","380-4","0380","0004","오피스텔","37.1000","202506","25","5,600","10","개인","개인","2004","교육청길 60","-","중개거래","전남 해남군"
"2005","부산광역시 해운대구 좌동","1459-2","1459","0002","파밀리에 펄시티","24.9300","202506","25","5,200","21","개인","개인","2014","해운대로 789","-","중개거래","부산 해운대구"
"2006","경기도 고양시 일산동구 정발산동","785","0785","0000","일산현대아이스페이스","175.5000","202506","25","56,500","3","개인","개인","2001","중앙로 1322","-","중개거래","경기 고양시 일산동구"
"2007","부산광역시 해운대구 좌동","1459-2","1459","0002","파밀리에 펄시티","26.3700","202506","25","4,700","3","개인","개인","2014","해운대로 789","-","중개거래","부산 해운대구"
"2008","서울특별시 강남구 도곡동","168","0168","0000","에스케이리더스뷰","163.0500","202506","25","300,000","7","개인","개인","2005","남부순환로 2763","-","중개거래","서울 강남구"
"2009","서울특별시 강동구 명일동","47-2","0047","0002","고덕역 갑을명가시티 오피스텔","26.0200","202506","25","21,000","15","개인","개인","2018","동남로75길 27","-","중개거래","서울 구로구"
"2010","서울특별시 은평구 응암동","91-8","0091","0008","CJ드림시티","23.0400","202506","25","12,500","7","개인","개인","2004","은평로 85","-","중개거래","서울 은평구"
"2011","서울특별시 강서구 방화동","829-5","0829","0005","에어뷰21-1오피스텔","26.8600","202506","25","7,500","3","개인","개인","1999","금낭화로 145","-","중개거래","서울 강서구"
"2012","인천광역시 연수구 송도동","316","0316","0000","힐스테이트 송도 더테라스","84.3061","202506","25","35,400","35","개인","개인","2020"," ","-","중개거래","인천 연수구"
"2013","서울특별시 마포구 상암동","1734","1734","0000","상암 한화 오벨리스크","24.2200","202506","25","12,000","8","개인","개인","2013","구룡길 19","-","직거래","-"
"2014","서울특별시 마포구 상암동","1734","1734","0000","상암 한화 오벨리스크","24.2200","202506","25","12,000","10","개인","개인","2013","구룡길 19","-","직거래","-"
"2015","인천광역시 남동구 구월동","1608","1608","0000","신영구월지웰시티푸르지오","29.9566","202506","25","16,000","23","개인","개인","2020"," ","-","중개거래","인천 남동구"
"2016","인천광역시 부평구 부평동","118-33","0118","0033","마이팰리스","68.6800","202506","25","20,800","12","개인","개인","2017"," ","-","중개거래","인천 부평구"
"2017","서울특별시 동작구 노량진동","57-1","0057","0001","메가스터디타워","25.5170","202506","25","27,750","14","개인","개인","2015","노량진로 140","-","중개거래","서울 동작구"
"2018","경기도 용인시 수지구 동천동","899","0899","0000","분당 수지 유타워","23.6800","202506","25","17,000","10","법인","개인",""," ","-","중개거래","경기 성남시 분당구"
"2019","인천광역시 부평구 부평동","374-1","0374","0001","부평한라비발디","24.2760","202506","25","11,000","4","개인","개인","2021","대정로 7","-","중개거래","인천 부평구"
"2020","경기도 부천시 원미구 상동","442-1","0442","0001","상동 대우마이빌","34.2200","202506","25","9,500","3","개인","개인","2003"," 140","-","중개거래","경기 부천시 원미구"
"2021","서울특별시 양천구 목동","961","0961","0000","목동 현대 하이페리온2","94.5720","202506","25","184,000","29","개인","개인","2006","오목로 300","-","중개거래","서울 양천구"
"2022","인천광역시 서구 청라동","4-20","0004","0020","청라국제도시역 푸르지오시티","20.6830","202506","25","15,500","30","개인","개인","2023"," ","20250702","중개거래","인천 서구"
"2023","서울특별시 영등포구 여의도동","17","0017","0000","여의도 the? 아일랜드 파크","78.5200","202506","25","131,000","13","개인","개인","2006","의사당대로 38","-","중개거래","서울 영등포구"
"2024","경기도 용인시 수지구 풍덕천동","1157","1157","0000","힐스테이트 수지구청역","84.7963","202506","25","75,000","8","개인","개인","2022","포은대로 388","-","중개거래","경기 용인시 수지구"
"2025","서울특별시 중랑구 상봉동","85-17","0085","0017","루체하임","35.4400","202506","25","27,800","5","개인","법인","2022","상봉로23길 39","-","직거래","-"
"2026","경기도 부천시 원미구 중동","1120-1","1120","0001","아이엔유 포비스타 오피스텔","29.4100","202506","25","9,450","7","개인","개인","2006"," 14","-","중개거래","경기 부천시 원미구"
"2027","경상남도 창원시 마산합포구 월영동","275-4","0275","0004","동방하이얏트오피스텔","21.6000","202506","25","2,000","3","개인","개인","2002","문화남11길 144","-","중개거래","경남 창원시 마산합포구"
"2028","경기도 고양시 일산동구 장항동","746-1","0746","0001","양우로데오시티플러스","35.1600","202506","25","12,000","15","개인","개인","2004","무궁화로 7-45","-","중개거래","경기 고양시 일산동구"
"2029","서울특별시 송파구 문정동","652-2","0652","0002","문정 오벨리스크","27.8500","202506","25","24,800","14","개인","법인","2018","송파대로 145","-","중개거래","서울 송파구"
"2030","경기도 성남시 분당구 수내동","11-1","0011","0001","청구블루빌","35.6700","202506","25","17,300","2","개인","개인","2000","황새울로 224","-","중개거래","경기 성남시 분당구"
"2031","경기도 성남시 분당구 금곡동","172","0172","0000","씨티밸리","36.5400","202506","25","20,800","6","개인","개인","2003","성남대로171번길 17","-","중개거래","경기 성남시 분당구"
"2032","부산광역시 해운대구 우동","1508","1508","0000","센텀뷰라움","44.2800","202506","25","27,305","34","법인","법인","2015","센텀2로 33","-","중개거래","부산 해운대구"
"2033","광주광역시 광산구 지죽동","764","0764","0000","광산엘리체 레이크시티","84.9598","202506","25","23,000","20","개인","개인","2022","용동길63번길 31","-","직거래","-"
